Business Heading,Business Category,Business Category Slug,Product Category,Product Category Slug,Product Name,Product Slug
Retail,Footwear Shop,footwear-shop,Premium Products,premium-products,Designer Collection,designer-collection
Retail,Footwear Shop,footwear-shop,Premium Products,premium-products,Premium Pack,premium-pack
Retail,Footwear Shop,footwear-shop,Premium Products,premium-products,Exclusive Series,exclusive-series
Retail,Footwear Shop,footwear-shop,Premium Products,premium-products,Gold Edition,gold-edition
Retail,Footwear Shop,footwear-shop,Premium Products,premium-products,Signature Product,signature-product
Retail,Clothing Store,clothing-store,New Arrivals,new-arrivals,Latest Collection,latest-collection
Retail,Clothing Store,clothing-store,New Arrivals,new-arrivals,Trending Products,trending-products
Retail,Clothing Store,clothing-store,New Arrivals,new-arrivals,Seasonal Products,seasonal-products
Retail,Clothing Store,clothing-store,New Arrivals,new-arrivals,Premium Collection,premium-collection
Retail,Clothing Store,clothing-store,New Arrivals,new-arrivals,Festive Collection,festive-collection
Retail,Clothing Store,clothing-store,New Arrivals,new-arrivals,Limited Edition,limited-edition
Retail,Clothing Store,clothing-store,New Arrivals,new-arrivals,Top Rated,top-rated
Retail,Clothing Store,clothing-store,New Arrivals,new-arrivals,Hot Selling,hot-selling
Retail,Clothing Store,clothing-store,Best Sellers,best-sellers,Customer Favorite,customer-favorite
Retail,Clothing Store,clothing-store,Best Sellers,best-sellers,Budget Pick,budget-pick
Retail,Clothing Store,clothing-store,Best Sellers,best-sellers,Popular Item,popular-item
Retail,Clothing Store,clothing-store,Best Sellers,best-sellers,Top Discounted,top-discounted
Retail,Clothing Store,clothing-store,Best Sellers,best-sellers,Value Pack,value-pack
Retail,Clothing Store,clothing-store,Best Sellers,best-sellers,Combo Offer,combo-offer
Retail,Clothing Store,clothing-store,Best Sellers,best-sellers,Special Deal,special-deal
Retail,Clothing Store,clothing-store,Best Sellers,best-sellers,Exclusive Item,exclusive-item
Retail,Clothing Store,clothing-store,Premium Products,premium-products,Luxury Edition,luxury-edition
Retail,Clothing Store,clothing-store,Premium Products,premium-products,Imported Product,imported-product
Retail,Clothing Store,clothing-store,Premium Products,premium-products,High Quality Item,high-quality-item
Retail,Clothing Store,clothing-store,Premium Products,premium-products,Designer Collection,designer-collection
Retail,Clothing Store,clothing-store,Premium Products,premium-products,Premium Pack,premium-pack
Retail,Clothing Store,clothing-store,Premium Products,premium-products,Exclusive Series,exclusive-series
Retail,Clothing Store,clothing-store,Premium Products,premium-products,Gold Edition,gold-edition
Retail,Clothing Store,clothing-store,Premium Products,premium-products,Signature Product,signature-product
Retail,Sports Goods Shop,sports-goods-shop,New Arrivals,new-arrivals,Latest Collection,latest-collection
Retail,Sports Goods Shop,sports-goods-shop,New Arrivals,new-arrivals,Trending Products,trending-products
Retail,Sports Goods Shop,sports-goods-shop,New Arrivals,new-arrivals,Seasonal Products,seasonal-products
Retail,Sports Goods Shop,sports-goods-shop,New Arrivals,new-arrivals,Premium Collection,premium-collection
Retail,Sports Goods Shop,sports-goods-shop,New Arrivals,new-arrivals,Festive Collection,festive-collection
Retail,Sports Goods Shop,sports-goods-shop,New Arrivals,new-arrivals,Limited Edition,limited-edition
Retail,Sports Goods Shop,sports-goods-shop,New Arrivals,new-arrivals,Top Rated,top-rated
Retail,Sports Goods Shop,sports-goods-shop,New Arrivals,new-arrivals,Hot Selling,hot-selling
Retail,Sports Goods Shop,sports-goods-shop,Best Sellers,best-sellers,Customer Favorite,customer-favorite
Retail,Sports Goods Shop,sports-goods-shop,Best Sellers,best-sellers,Budget Pick,budget-pick
Retail,Sports Goods Shop,sports-goods-shop,Best Sellers,best-sellers,Popular Item,popular-item
Retail,Sports Goods Shop,sports-goods-shop,Best Sellers,best-sellers,Top Discounted,top-discounted
Retail,Sports Goods Shop,sports-goods-shop,Best Sellers,best-sellers,Value Pack,value-pack
Retail,Sports Goods Shop,sports-goods-shop,Best Sellers,best-sellers,Combo Offer,combo-offer
Retail,Sports Goods Shop,sports-goods-shop,Best Sellers,best-sellers,Special Deal,special-deal
Retail,Sports Goods Shop,sports-goods-shop,Best Sellers,best-sellers,Exclusive Item,exclusive-item
Retail,Sports Goods Shop,sports-goods-shop,Premium Products,premium-products,Luxury Edition,luxury-edition
Retail,Sports Goods Shop,sports-goods-shop,Premium Products,premium-products,Imported Product,imported-product
Retail,Sports Goods Shop,sports-goods-shop,Premium Products,premium-products,High Quality Item,high-quality-item
Retail,Sports Goods Shop,sports-goods-shop,Premium Products,premium-products,Designer Collection,designer-collection
Retail,Sports Goods Shop,sports-goods-shop,Premium Products,premium-products,Premium Pack,premium-pack
Retail,Sports Goods Shop,sports-goods-shop,Premium Products,premium-products,Exclusive Series,exclusive-series
Retail,Sports Goods Shop,sports-goods-shop,Premium Products,premium-products,Gold Edition,gold-edition
Retail,Sports Goods Shop,sports-goods-shop,Premium Products,premium-products,Signature Product,signature-product
Retail,Cosmetics Shop,cosmetics-shop,Hair Services,hair-services,Hair Cut,hair-cut
Retail,Cosmetics Shop,cosmetics-shop,Hair Services,hair-services,Hair Styling,hair-styling
Retail,Cosmetics Shop,cosmetics-shop,Hair Services,hair-services,Hair Coloring,hair-coloring
Retail,Cosmetics Shop,cosmetics-shop,Hair Services,hair-services,Hair Spa,hair-spa
Retail,Cosmetics Shop,cosmetics-shop,Hair Services,hair-services,Hair Treatment,hair-treatment
Retail,Cosmetics Shop,cosmetics-shop,Hair Services,hair-services,Hair Smoothening,hair-smoothening
Retail,Cosmetics Shop,cosmetics-shop,Hair Services,hair-services,Hair Straightening,hair-straightening
Retail,Cosmetics Shop,cosmetics-shop,Hair Services,hair-services,Blow Dry,blow-dry
Retail,Cosmetics Shop,cosmetics-shop,Skin Services,skin-services,Facial,facial
Retail,Cosmetics Shop,cosmetics-shop,Skin Services,skin-services,Cleanup,cleanup
Retail,Cosmetics Shop,cosmetics-shop,Skin Services,skin-services,Skin Polishing,skin-polishing
Retail,Cosmetics Shop,cosmetics-shop,Skin Services,skin-services,Anti Aging Treatment,anti-aging-treatment
Retail,Cosmetics Shop,cosmetics-shop,Skin Services,skin-services,Acne Treatment,acne-treatment
Retail,Cosmetics Shop,cosmetics-shop,Skin Services,skin-services,Detan Treatment,detan-treatment
Retail,Cosmetics Shop,cosmetics-shop,Skin Services,skin-services,Chemical Peel,chemical-peel
Retail,Cosmetics Shop,cosmetics-shop,Skin Services,skin-services,Hydra Facial,hydra-facial
Retail,Cosmetics Shop,cosmetics-shop,Makeup Services,makeup-services,Party Makeup,party-makeup
Retail,Cosmetics Shop,cosmetics-shop,Makeup Services,makeup-services,Bridal Makeup,bridal-makeup
Retail,Cosmetics Shop,cosmetics-shop,Makeup Services,makeup-services,HD Makeup,hd-makeup
Retail,Cosmetics Shop,cosmetics-shop,Makeup Services,makeup-services,Airbrush Makeup,airbrush-makeup
Retail,Cosmetics Shop,cosmetics-shop,Makeup Services,makeup-services,Engagement Makeup,engagement-makeup
Retail,Cosmetics Shop,cosmetics-shop,Makeup Services,makeup-services,Reception Makeup,reception-makeup
Retail,Cosmetics Shop,cosmetics-shop,Makeup Services,makeup-services,Editorial Makeup,editorial-makeup
Retail,Cosmetics Shop,cosmetics-shop,Makeup Services,makeup-services,Portfolio Makeup,portfolio-makeup
Retail,Cosmetics Shop,cosmetics-shop,Spa Services,spa-services,Head Massage,head-massage
Retail,Cosmetics Shop,cosmetics-shop,Spa Services,spa-services,Full Body Massage,full-body-massage
Retail,Cosmetics Shop,cosmetics-shop,Spa Services,spa-services,Aromatherapy,aromatherapy
Retail,Cosmetics Shop,cosmetics-shop,Spa Services,spa-services,Body Scrub,body-scrub
Retail,Cosmetics Shop,cosmetics-shop,Spa Services,spa-services,Body Polishing,body-polishing
Retail,Cosmetics Shop,cosmetics-shop,Spa Services,spa-services,Steam Therapy,steam-therapy
Retail,Cosmetics Shop,cosmetics-shop,Spa Services,spa-services,Relaxation Therapy,relaxation-therapy
Retail,Cosmetics Shop,cosmetics-shop,Spa Services,spa-services,Deep Tissue Massage,deep-tissue-massage
Retail,Organic Products Store,organic-products-store,New Arrivals,new-arrivals,Latest Collection,latest-collection
Retail,Organic Products Store,organic-products-store,New Arrivals,new-arrivals,Trending Products,trending-products
Retail,Organic Products Store,organic-products-store,New Arrivals,new-arrivals,Seasonal Products,seasonal-products
Retail,Organic Products Store,organic-products-store,New Arrivals,new-arrivals,Premium Collection,premium-collection
Retail,Organic Products Store,organic-products-store,New Arrivals,new-arrivals,Festive Collection,festive-collection
Retail,Organic Products Store,organic-products-store,New Arrivals,new-arrivals,Limited Edition,limited-edition
Retail,Organic Products Store,organic-products-store,New Arrivals,new-arrivals,Top Rated,top-rated
Retail,Organic Products Store,organic-products-store,New Arrivals,new-arrivals,Hot Selling,hot-selling
Retail,Organic Products Store,organic-products-store,Best Sellers,best-sellers,Customer Favorite,customer-favorite
Retail,Organic Products Store,organic-products-store,Best Sellers,best-sellers,Budget Pick,budget-pick
Retail,Organic Products Store,organic-products-store,Best Sellers,best-sellers,Popular Item,popular-item
Retail,Organic Products Store,organic-products-store,Best Sellers,best-sellers,Top Discounted,top-discounted
Retail,Organic Products Store,organic-products-store,Best Sellers,best-sellers,Value Pack,value-pack
Retail,Organic Products Store,organic-products-store,Best Sellers,best-sellers,Combo Offer,combo-offer
Retail,Organic Products Store,organic-products-store,Best Sellers,best-sellers,Special Deal,special-deal
Retail,Organic Products Store,organic-products-store,Best Sellers,best-sellers,Exclusive Item,exclusive-item
Retail,Organic Products Store,organic-products-store,Premium Products,premium-products,Luxury Edition,luxury-edition
Retail,Organic Products Store,organic-products-store,Premium Products,premium-products,Imported Product,imported-product
Retail,Organic Products Store,organic-products-store,Premium Products,premium-products,High Quality Item,high-quality-item
Retail,Organic Products Store,organic-products-store,Premium Products,premium-products,Designer Collection,designer-collection
Retail,Organic Products Store,organic-products-store,Premium Products,premium-products,Premium Pack,premium-pack
Retail,Organic Products Store,organic-products-store,Premium Products,premium-products,Exclusive Series,exclusive-series
Retail,Organic Products Store,organic-products-store,Premium Products,premium-products,Gold Edition,gold-edition
Retail,Organic Products Store,organic-products-store,Premium Products,premium-products,Signature Product,signature-product
Retail,Home Decor Shop,home-décor-shop,New Arrivals,new-arrivals,Latest Collection,latest-collection
Retail,Home Decor Shop,home-décor-shop,New Arrivals,new-arrivals,Trending Products,trending-products
Retail,Home Decor Shop,home-décor-shop,New Arrivals,new-arrivals,Seasonal Products,seasonal-products
Retail,Home Decor Shop,home-décor-shop,New Arrivals,new-arrivals,Premium Collection,premium-collection
Retail,Home Decor Shop,home-décor-shop,New Arrivals,new-arrivals,Festive Collection,festive-collection
Retail,Home Decor Shop,home-décor-shop,New Arrivals,new-arrivals,Limited Edition,limited-edition
Retail,Home Decor Shop,home-décor-shop,New Arrivals,new-arrivals,Top Rated,top-rated
Retail,Home Decor Shop,home-décor-shop,New Arrivals,new-arrivals,Hot Selling,hot-selling
Retail,Home Decor Shop,home-décor-shop,Best Sellers,best-sellers,Customer Favorite,customer-favorite
Retail,Home Decor Shop,home-décor-shop,Best Sellers,best-sellers,Budget Pick,budget-pick
Retail,Home Decor Shop,home-décor-shop,Best Sellers,best-sellers,Popular Item,popular-item
Retail,Home Decor Shop,home-décor-shop,Best Sellers,best-sellers,Top Discounted,top-discounted
Retail,Home Decor Shop,home-décor-shop,Best Sellers,best-sellers,Value Pack,value-pack
Retail,Home Decor Shop,home-décor-shop,Best Sellers,best-sellers,Combo Offer,combo-offer
Retail,Home Decor Shop,home-décor-shop,Best Sellers,best-sellers,Special Deal,special-deal
Retail,Home Decor Shop,home-décor-shop,Best Sellers,best-sellers,Exclusive Item,exclusive-item
Retail,Home Decor Shop,home-décor-shop,Premium Products,premium-products,Luxury Edition,luxury-edition
Retail,Home Decor Shop,home-décor-shop,Premium Products,premium-products,Imported Product,imported-product
Retail,Home Decor Shop,home-décor-shop,Premium Products,premium-products,High Quality Item,high-quality-item
Retail,Home Decor Shop,home-décor-shop,Premium Products,premium-products,Designer Collection,designer-collection
Retail,Home Decor Shop,home-décor-shop,Premium Products,premium-products,Premium Pack,premium-pack
Retail,Home Decor Shop,home-décor-shop,Premium Products,premium-products,Exclusive Series,exclusive-series
Retail,Home Decor Shop,home-décor-shop,Premium Products,premium-products,Gold Edition,gold-edition
Retail,Home Decor Shop,home-décor-shop,Premium Products,premium-products,Signature Product,signature-product
Retail,Kitchenware Store,kitchenware-store,New Arrivals,new-arrivals,Latest Collection,latest-collection
Retail,Kitchenware Store,kitchenware-store,New Arrivals,new-arrivals,Trending Products,trending-products
Retail,Kitchenware Store,kitchenware-store,New Arrivals,new-arrivals,Seasonal Products,seasonal-products
Retail,Kitchenware Store,kitchenware-store,New Arrivals,new-arrivals,Premium Collection,premium-collection
Retail,Kitchenware Store,kitchenware-store,New Arrivals,new-arrivals,Festive Collection,festive-collection
Retail,Kitchenware Store,kitchenware-store,New Arrivals,new-arrivals,Limited Edition,limited-edition
Retail,Kitchenware Store,kitchenware-store,New Arrivals,new-arrivals,Top Rated,top-rated
Retail,Kitchenware Store,kitchenware-store,New Arrivals,new-arrivals,Hot Selling,hot-selling
Retail,Kitchenware Store,kitchenware-store,Best Sellers,best-sellers,Customer Favorite,customer-favorite
Retail,Kitchenware Store,kitchenware-store,Best Sellers,best-sellers,Budget Pick,budget-pick
Retail,Kitchenware Store,kitchenware-store,Best Sellers,best-sellers,Popular Item,popular-item
Retail,Kitchenware Store,kitchenware-store,Best Sellers,best-sellers,Top Discounted,top-discounted
Retail,Kitchenware Store,kitchenware-store,Best Sellers,best-sellers,Value Pack,value-pack
Retail,Kitchenware Store,kitchenware-store,Best Sellers,best-sellers,Combo Offer,combo-offer
Retail,Kitchenware Store,kitchenware-store,Best Sellers,best-sellers,Special Deal,special-deal
